folio,nro,Real,Prediccion_RF,Probabilidad_RF,Prediccion_LR,Probabilidad_LR
432-004307-A-0011,4.0,1,1,0.7216341929353814,0,0.2894542605429745
413-002391-A-0171,6.0,1,1,0.9634818658608807,1,0.8257084339506224
733-016092-A-0081,3.0,1,1,0.9322216039499792,1,0.7255262162216102
751-023647-D-0061,6.0,1,1,0.9354434913747364,1,0.6202547593849259
312-000495-A-0011,5.0,1,1,0.9693701933260522,1,0.8461635145250116
713-006222-A-0101,5.0,1,1,0.8977296564924175,1,0.8834963813207283
722-017133-A-0151,3.0,0,1,0.6880135674515371,0,0.2203239881515666
713-006370-A-0161,4.0,1,0,0.1871124173013919,0,0.22203436317823222
912-000257-A-0061,3.0,1,1,0.9420914952548025,1,0.6082002640215988
831-002594-A-0301,3.0,1,1,0.7924139766733811,0,0.41341211104308817
712-001695-A-0131,2.0,1,1,0.755400628753962,1,0.9291655920478789
713-008228-A-0171,3.0,1,1,0.6391998942159327,0,0.26324767481916445
322-009877-A-0431,6.0,1,1,0.8909541309931871,1,0.9799381143013887
223-019173-A-0031,4.0,1,1,0.9711706986250639,1,0.8188196418092643
832-003161-A-0641,7.0,1,1,0.7581996203685235,0,0.39739417195005927
212-000589-A-0031,2.0,1,1,0.6111831972021365,0,0.3164558804612862
751-023428-D-0261,4.0,1,1,0.805794051059429,0,0.2422979619947093
263-015943-A-0051,9.0,1,1,0.7781845354569766,1,0.9500101349054133
263-015928-A-0121,6.0,1,1,0.8096079054669488,1,0.9860546252024283
713-005200-A-0011,3.0,1,1,0.8930098066462273,0,0.4080883797103356
643-004170-D-0911,4.0,1,1,0.8572933642862639,1,0.5860039758741827
314-003597-A-0091,4.0,1,1,0.9284677973522097,1,0.9835662533160726
722-012770-A-0261,2.0,1,0,0.11840218309595552,0,0.2843800461795144
264-017349-A-0011,5.0,1,1,0.9708685081966159,1,0.9515349648650018
232-020392-A-0121,2.0,1,1,0.9098760759730974,1,0.7817766886549445
143-005192-D-0061,5.0,1,1,0.5804575261539102,0,0.2533492389620247
822-002375-A-0111,4.0,1,1,0.9850372908763272,1,0.8695901688903463
412-000786-A-0261,3.0,1,1,0.9698229697788249,1,0.6780832130254442
263-013717-A-0021,4.0,1,1,0.9146096157496121,1,0.6808014687361246
314-005842-A-0281,2.0,1,1,0.9932594203653262,1,0.8918584086117531
713-004579-A-0591,5.0,1,1,0.9163521312480966,0,0.4644704607643905
262-012293-A-0181,5.0,1,1,0.8625552193056734,1,0.9792027783869857
642-003569-A-0101,4.0,1,1,0.9717329805558059,1,0.8824548400351179
313-002352-A-0031,3.0,1,1,0.9706476500906615,1,0.8283446257902308
714-012067-A-0371,3.0,1,1,0.9373382035173461,1,0.624312201089551
712-002031-A-0431,2.0,1,1,0.7621610962692856,0,0.33735005809457363
314-005056-A-0131,4.0,1,1,0.9820306257042382,1,0.8365780504555917
213-002057-A-0231,4.0,1,1,0.7862343718555251,0,0.4539777155677364
552-008340-D-0091,4.0,1,1,0.9594998736358944,1,0.7156971664240476
261-007325-A-0221,5.0,1,1,0.7897377440693208,1,0.6046886899904977
441-007244-D-0181,4.0,1,1,0.5776493301740561,0,0.25637519141515785
221-020468-A-0261,5.0,1,1,0.9280364195701287,1,0.9660390802814368
941-000970-D-0051,4.0,1,0,0.4765887662607227,0,0.11015184984424647
444-005058-A-0091,9.0,1,1,0.9098681359973254,0,0.49231082957405997
152-005059-D-0241,6.0,1,1,0.8852199283230973,1,0.5628657000155185
351-016508-D-0081,4.0,1,1,0.65327485318098,0,0.4018699054846372
454-005133-A-0101,3.0,1,1,0.9824086185478759,1,0.802046907314858
213-001428-A-0021,2.0,1,1,0.9991365135293852,1,0.9353812295040534
843-003496-D-0151,3.0,1,1,0.8334125215394299,1,0.7888319031933255
343-015468-D-0111,4.0,1,1,0.9846014883711022,1,0.8744193278991786
713-005519-A-0091,4.0,1,1,0.9348966432881337,1,0.6578717276919711
413-002288-A-0011,4.0,1,1,0.9151692362954528,1,0.8391027826307698
544-004728-A-0151,3.0,1,1,0.7620708085540587,0,0.3764464564078184
711-001015-A-0111,4.0,1,1,0.9292803502735596,1,0.9334641200966055
322-012027-A-0041,4.0,1,1,0.9504674741898179,1,0.9683875640477192
823-002041-A-0111,4.0,1,1,0.9882320718786591,1,0.8900865290103964
223-019207-A-0101,5.0,1,1,0.97954605316021,1,0.777456607992451
722-012905-A-0211,5.0,1,1,0.9023636293778907,0,0.4259020447341855
821-001147-A-0161,4.0,1,1,0.991119885086855,1,0.8500941670979694
263-016275-A-0401,4.0,1,1,0.9716065814051495,1,0.8273517499260001
214-005380-A-0091,3.0,1,1,0.9755632258915009,1,0.6843726928925049
722-014146-A-0121,4.0,1,0,0.353794967561115,0,0.11067275946051633
822-001461-A-0081,5.0,1,0,0.43121510253681367,0,0.15047965411561312
823-001665-A-0191,2.0,1,1,0.9954796740442905,1,0.8505607079654663
613-000904-A-0121,2.0,1,1,0.9608198390819761,1,0.721450515007416
312-001156-A-0191,4.0,1,1,0.989201510801117,1,0.9357408603210104
213-001862-A-0191,4.0,1,1,0.9676711709653072,1,0.7250675452532686
713-005618-A-0191,5.0,1,1,0.9659725624224452,1,0.6572093402440627
311-000208-A-0151,2.0,1,1,0.9688914456678568,1,0.9433130131171908
263-015521-A-0171,6.0,1,1,0.9786510985338811,1,0.9179273742895834
133-002990-A-0081,3.0,1,1,0.6319971906717712,1,0.5435452860091365
221-018638-A-0101,3.0,1,1,0.950682472511383,1,0.7816666591497368
743-020524-A-0011,2.0,1,0,0.3953451323927057,0,0.08971596671634768
261-008563-A-0071,6.0,1,1,0.8440801260102788,1,0.7148205757697259
262-009780-A-0141,6.0,1,1,0.9888342692251816,1,0.941487181436051
523-003162-A-0041,6.0,1,1,0.9639309733443944,1,0.8064645729691784
262-012024-A-0271,3.0,1,1,0.9378462305586589,1,0.9348773781625285
951-000942-D-0061,8.0,1,1,0.9596395450190102,0,0.4636507312865761
823-002062-A-0081,4.0,1,1,0.9611579940551342,1,0.5474074901426956
252-029035-D-0011,4.0,1,1,0.5375596500511333,0,0.15469881366405192
713-007234-A-0311,3.0,1,1,0.9750889442460097,1,0.5231872647619709
214-005178-A-0431,4.0,1,1,0.9864732302943822,1,0.9192440038573592
743-020296-A-0091,3.0,1,1,0.8943576045774002,1,0.5058999955566691
114-002021-A-0011,3.0,1,1,0.8391025660587293,1,0.5920218640105193
213-003897-A-0211,4.0,1,1,0.9927459221361766,1,0.9045977510650648
261-007183-A-0101,3.0,1,1,0.6137667241819262,0,0.18528305922016508
852-003590-D-0181,3.0,1,0,0.46246906337127275,0,0.16938444874196512
912-000225-A-0051,3.0,1,1,0.9658810593103175,1,0.731026193164229
721-012495-A-0021,4.0,1,1,0.8676572263153673,1,0.6328275095987861
744-022007-D-0151,3.0,0,0,0.3186875581863864,0,0.09318758944712102
512-000390-A-0021,3.0,1,1,0.7175432740598097,0,0.3269026803078821
614-001491-A-0071,2.0,1,1,0.8880339629906631,0,0.48052908049963877
222-006863-A-0341,3.0,1,1,0.9210369071224042,1,0.9395823210932541
724-017891-A-0051,2.0,1,1,0.840990157680745,0,0.3250450774273538
114-002160-A-0211,3.0,1,1,0.7970694208723945,1,0.7181658175923435
113-000893-A-0171,4.0,1,1,0.9914985078209578,1,0.9382510808232006
552-006118-D-0151,3.0,1,0,0.33883330732814554,0,0.21131607122665017
823-001665-A-0171,4.0,1,1,0.9172163082316488,1,0.6999291995747249
713-007420-A-0331,4.0,1,1,0.8413914073154386,1,0.9511493520761025
262-011388-A-0051,3.0,1,1,0.91270965779695,1,0.8484041964588925
222-018896-A-0011,5.0,1,1,0.7204253231136344,1,0.9630402415355767
214-006432-A-0161,3.0,1,1,0.9033248633648181,1,0.7201798336543372
452-007168-D-0091,4.0,1,1,0.9580376470960152,1,0.9181143388744682
324-008629-A-0201,3.0,1,1,0.9900090981890666,1,0.7930304003225391
314-005842-A-0431,4.0,1,1,0.7558299138634538,1,0.550778196276087
444-005058-A-0101,4.0,1,1,0.9800599941466339,1,0.9667652931729188
131-002736-A-0081,5.0,1,1,0.8654536084625496,1,0.7345350781997697
444-004636-A-0011,5.0,1,1,0.7195131681801559,0,0.31726302452165345
823-002062-A-0251,5.0,1,1,0.9899754335615173,1,0.8294461907285274
222-018992-A-0071,4.0,1,1,0.9622090072347511,1,0.824196784342001
643-004170-D-0191,3.0,1,1,0.9186692069879793,1,0.8459792218743398
714-011920-A-0321,5.0,1,1,0.9814355051057152,1,0.7329970479245388
742-020200-A-0091,6.0,1,1,0.8248331189150206,1,0.9098119136496123
313-003072-A-0141,3.0,1,1,0.9204703326631142,1,0.7875238123260978
223-019118-A-0111,4.0,1,1,0.9848113471721801,1,0.8804581543810293
632-002789-A-0141,6.0,1,1,0.9794523503682954,1,0.8883001303657767
824-001767-A-0081,3.0,1,1,0.7761449528519319,1,0.9821847685478345
314-004998-A-0061,3.0,1,1,0.998753949714636,1,0.9623363676185408
223-019087-A-0011,6.0,1,1,0.9732883112208579,1,0.9494384172358776
544-003946-A-0041,3.0,1,1,0.9152761821820298,1,0.8104623450600208
212-000914-A-0101,2.0,1,0,0.3570007383665534,1,0.5953211412382684
422-003799-A-0141,3.0,1,1,0.768509110536761,1,0.977862692971931
532-002410-A-0131,4.0,1,1,0.985056280802736,1,0.9565077273693852
812-000242-A-0111,3.0,1,1,0.9830745677624437,1,0.8528306017684215
261-007325-A-0281,4.0,1,1,0.9318105078773539,1,0.9742853081585865
314-003929-A-0261,6.0,1,1,0.9687950359048096,1,0.930815182157332
711-000335-A-0011,2.0,1,1,0.7174210394951602,1,0.958793833323641
711-001015-A-0251,5.0,1,1,0.877492243418997,1,0.8682143480859916
523-003690-A-0141,2.0,1,1,0.8770902981454437,1,0.9620497373748138
351-017513-D-0321,4.0,1,1,0.5199908841050351,0,0.33206506127557744
512-000305-A-0161,4.0,1,1,0.8580553608017988,1,0.9868575430131352
713-007075-A-0021,3.0,1,1,0.5534908029758906,0,0.15601853595838333
711-000335-A-0021,3.0,0,1,0.6921175306954054,0,0.4109014102975626
551-006424-D-0081,3.0,1,1,0.5012298632112524,0,0.20429190689637625
252-029608-D-0031,3.0,1,1,0.9231492640647756,1,0.5798766938933146
213-002448-A-0181,3.0,1,1,0.9486897483273288,1,0.968629382900374
313-003171-A-0041,4.0,1,1,0.911780435318042,1,0.8641728772273723
262-012904-A-0011,3.0,1,1,0.9989095913463253,1,0.933131989052951
513-001030-A-0221,3.0,1,1,0.8828989587652067,1,0.5084107389584405
712-002126-A-0061,5.0,1,1,0.9470410810196161,1,0.7311396576660375
721-012495-A-0121,5.0,1,1,0.9324658092069976,1,0.6037600935712343
821-002777-A-0161,3.0,1,1,0.9665657175435033,1,0.8310475142403239
713-006222-A-0331,4.0,1,1,0.955213027364433,1,0.5136496446461024
514-001650-A-0491,5.0,1,1,0.970275857754854,1,0.9444552197822483
543-003994-A-0011,5.0,1,1,0.9684753213607347,1,0.8869882342259644
131-002736-A-0061,5.0,1,1,0.9042790179545025,1,0.6981418339797992
262-012586-A-0051,2.0,1,0,0.49432672156886354,0,0.25484331652619613
613-001069-A-0151,2.0,1,1,0.9685494287428262,1,0.7265305439991587
262-012904-A-0161,2.0,1,1,0.9777274873581714,1,0.9802281609058723
261-007698-A-0081,3.0,1,1,0.7219251174313548,1,0.5868325873762564
712-001253-A-0071,6.0,1,1,0.9340973230496312,1,0.5763586132089966
113-001085-A-0081,3.0,1,1,0.6901121481033835,1,0.5431961627481111
713-007420-A-0391,2.0,1,1,0.663274693559134,0,0.2945896210939552
142-003210-A-0081,3.0,1,1,0.7826000060648796,0,0.3597531582733186
213-002262-A-0041,4.0,1,1,0.9951084531670032,1,0.9490917629828178
521-001875-A-0111,6.0,1,1,0.9454467720507148,1,0.7201702146816544
713-006056-A-0081,4.0,1,1,0.916632597690472,1,0.8683412465481846
214-006432-A-0121,5.0,1,1,0.9066341323485145,1,0.6751885356005526
552-006874-D-0141,3.0,1,1,0.9721639148356463,1,0.8685897634563763
111-000005-A-0071,3.0,1,1,0.9366911836735897,1,0.8494859800808057
651-004228-D-0031,4.0,0,0,0.17118540190525566,0,0.049160041627470424
314-004100-A-0171,3.0,1,1,0.9363017003751245,1,0.8577008392346587
713-007420-A-0581,4.0,1,1,0.9741422968580874,1,0.9157194203659745
512-000390-A-0321,3.0,1,1,0.6170264255045362,0,0.4936206273117556
263-014332-A-0321,3.0,1,1,0.9777737306475115,1,0.9395381316817664
513-001030-A-0261,5.0,1,1,0.8477845700932911,1,0.5229350316610575
213-001309-A-0141,4.0,1,1,0.8531941248745127,1,0.9858580076491584
813-000480-A-0131,6.0,1,1,0.8469810657224908,1,0.6119552820421378
143-003901-D-0191,5.0,1,1,0.9761135457543996,1,0.7400931928176702
622-002370-A-0171,3.0,1,1,0.944802944582884,1,0.7604589959345928
712-001799-A-0231,3.0,1,1,0.9378961723486425,1,0.9278532962953605
731-018410-A-0181,3.0,1,1,0.9221067853520596,1,0.6529212182486914
712-003130-A-0281,3.0,1,1,0.9122338520369037,0,0.3677734313356524
714-011169-A-0071,5.0,1,1,0.7595837977980255,0,0.2799425543579054
314-005616-A-0361,4.0,1,1,0.9949032407012307,1,0.9431113445427444
713-008545-A-0321,3.0,1,1,0.8588476319925405,1,0.9661601167710154
524-002115-A-0091,5.0,1,1,0.9764543459024511,1,0.8874428691678403
423-004133-A-0031,3.0,1,1,0.8857253270364752,1,0.7344995822660781
222-018704-A-0061,4.0,1,1,0.8828700751949398,1,0.5563485486661651
551-005415-D-0121,1.0,0,0,0.22595253949610428,0,0.004719079362790002
614-001587-A-0171,3.0,1,1,0.9894477875992617,1,0.8519218988220397
712-003719-A-0291,5.0,1,1,0.9023240194152116,1,0.7650344697713853
324-007681-A-0051,4.0,1,1,0.9680316640364951,1,0.8424640267151096
214-004907-A-0591,5.0,1,1,0.9690154620608216,1,0.7823555523293029
423-004063-A-0041,4.0,1,1,0.9532296547009986,1,0.9548936753765255
112-000494-A-0191,4.0,1,1,0.9897188841562639,1,0.8960103593401454
242-028517-D-0111,4.0,1,1,0.9624658000464058,1,0.8664456132747868
552-006118-D-0021,7.0,1,1,0.532241191864763,1,0.636189849560204
214-005742-A-0171,4.0,1,1,0.9713947642294032,1,0.9806367516232681
822-001349-A-0081,5.0,1,1,0.9763537497262782,1,0.9252786820997501
743-020984-A-0091,2.0,1,1,0.9553308280733226,1,0.7453702411920651
951-001039-D-0041,4.0,0,1,0.797778243095988,1,0.579299560350023
911-000010-A-0021,5.0,1,1,0.9944843355070014,1,0.8812331194431164
312-000691-A-0081,7.0,1,1,0.9228740502247222,1,0.8081260005446508
262-010569-A-0141,3.0,1,1,0.9980910319081615,1,0.8983976529318406
744-022007-D-0261,3.0,0,0,0.2911514018300904,0,0.0826101971582941
823-001665-A-0031,6.0,0,0,0.47222422693415705,0,0.15442444644307646
544-004936-A-0021,2.0,1,1,0.9603932321085487,1,0.8668109754422529
423-004063-A-0171,3.0,1,1,0.7464416278325731,0,0.3373293392721309
251-029564-D-0011,8.0,1,1,0.9846530041479714,1,0.7999030968143815
313-003010-A-0271,4.0,1,1,0.9858797309507774,1,0.8112533067164298
241-028187-D-0011,3.0,0,0,0.14447951977719284,0,0.2812591616747738
262-011266-A-0041,3.0,1,1,0.7283674488304216,0,0.35006362533304436
413-001878-A-0371,3.0,1,1,0.873586083257236,1,0.512137895610735
243-027698-D-0451,3.0,1,1,0.9193279153423123,1,0.5814244976067587
744-023178-D-0801,2.0,1,0,0.44804584375754775,0,0.07431428350474668
263-013717-A-0091,6.0,1,1,0.963361627770524,1,0.8781952790305375
513-000724-A-0231,4.0,1,1,0.9887926330333454,1,0.8786876776849167
931-000577-A-0011,4.0,1,1,0.9930114090192368,1,0.9092564425505691
713-006537-A-0051,5.0,1,1,0.9314319968318129,1,0.8903981177094393
713-008321-A-0341,4.0,1,1,0.9525097271920284,1,0.7897500227581069
314-006324-A-0011,4.0,1,1,0.972722511222042,1,0.8871979165992182
744-019953-A-0051,3.0,1,1,0.924108374026379,1,0.806594835612705
823-002443-A-0111,3.0,1,1,0.7364166036179777,1,0.6194542330380423
222-018944-A-0071,4.0,1,1,0.9223507962411547,1,0.9542062018775311
454-005133-A-0211,4.0,1,1,0.986608895919665,1,0.7905248317891514
313-002228-A-0091,4.0,1,1,0.6562355866166881,0,0.46063447795419665
214-005789-A-0161,2.0,1,1,0.63364178040127,0,0.44292577199957917
213-002210-A-0181,4.0,1,1,0.9844113494939071,1,0.9706977926092688
712-003719-A-0331,6.0,1,1,0.8313092586869006,1,0.9281859933843052
723-014755-A-0191,3.0,1,1,0.828615277203095,1,0.9445505507755743
911-000043-A-0161,2.0,1,1,0.9988773502033892,1,0.8976701245962393
613-000753-A-0041,4.0,1,1,0.9873192085049942,1,0.9708650684277916
112-000633-A-0081,5.0,1,1,0.9658287527994923,1,0.933508131502508
263-016477-A-0091,5.0,1,1,0.9328635931837287,1,0.9526222344761939
111-000005-A-0071,4.0,1,1,0.9469280076113746,1,0.889040680173099
261-007894-A-0231,6.0,1,1,0.8915299539092079,1,0.7829009550156361
351-016508-D-0081,3.0,1,1,0.5952016014961916,0,0.2139281305066093
212-000728-A-0101,3.0,1,1,0.9847372943991544,1,0.799792029651616
214-006351-A-0051,5.0,1,1,0.992893637179893,1,0.9424689654882038
712-003617-A-0291,4.0,1,1,0.9539636339788136,1,0.877080182407266
323-010612-A-0061,5.0,1,1,0.9969500270999802,1,0.9916750842522485
612-000313-A-0101,5.0,1,1,0.9290903047272869,1,0.942718198378675
262-010569-A-0011,3.0,1,1,0.8885703855468542,1,0.5609499194809011
732-019017-A-0201,3.0,1,1,0.8688707639033029,1,0.6758628791273439
344-014453-D-0291,4.0,1,1,0.9821877169109353,1,0.7333828971572746
711-000335-A-0061,3.0,0,0,0.11354403254633916,0,0.18971002546105295
713-005317-A-0121,4.0,1,1,0.9613700674929888,1,0.604633914584531
714-011615-A-0141,7.0,1,1,0.9778914981203477,1,0.6752142674125323
351-014974-D-0111,5.0,1,1,0.9625192371673622,1,0.8950612325946034
142-003547-A-0081,4.0,1,1,0.9768656046267727,1,0.7929433740498072
912-000144-A-0101,5.0,1,1,0.9815792117276082,1,0.931037085160243
142-003547-A-0111,4.0,1,1,0.9901630912338932,1,0.9004006080135438
553-007544-D-0031,4.0,1,1,0.855514552354299,0,0.48582792811034997
551-006424-D-0021,4.0,1,0,0.35537607022155054,0,0.08423504148710906
733-016046-A-0111,3.0,1,1,0.5908739164614039,0,0.2855368407531176
263-014332-A-0181,3.0,1,1,0.9640871383072174,1,0.7780695640713557
652-004259-D-0021,3.0,1,1,0.967799830103286,1,0.9276945621389113
712-002702-A-0261,3.0,1,1,0.6743536066354869,0,0.33064691826314085
723-017676-A-0061,3.0,1,1,0.9750084004513019,1,0.8550532970106849
413-001714-A-0251,3.0,1,1,0.8315326990155422,0,0.4861920752267378
223-019239-A-0021,3.0,1,1,0.9707011693009174,1,0.7582254334741576
953-001042-D-0141,6.0,1,1,0.8670839391968065,1,0.7268047246039141
333-012354-A-0041,3.0,1,1,0.9957806754654431,1,0.8396248162676935
721-013299-A-0071,3.0,1,1,0.9650149382228731,1,0.7738387030751567
943-000628-A-0041,6.0,1,1,0.6628400485466215,0,0.388947696903929
412-001220-A-0221,2.0,1,1,0.9429257458172888,1,0.9102796416234322
642-003569-A-0051,4.0,1,1,0.9002080072549317,1,0.9293766601498764
314-006518-A-0051,2.0,1,1,0.9894073079968884,1,0.9360790191318774
314-004998-A-0081,2.0,1,1,0.9758953337754754,1,0.8557969354152929
713-006056-A-0011,3.0,1,1,0.7506196051927619,0,0.4004712489118904
321-009644-A-0111,4.0,1,1,0.8688767560083415,0,0.47979631814412016
812-000165-A-0241,3.0,1,1,0.9235219471969871,1,0.6706850633310941
264-017625-A-0251,5.0,1,1,0.9836361362262932,1,0.9307772702882186
152-004020-D-0181,4.0,1,1,0.9853744056704259,1,0.9486314701566317
713-004692-A-0181,4.0,1,0,0.08592979455793902,0,0.2626258675198055
314-004998-A-0031,4.0,1,1,0.9992774403827267,1,0.9742544772638606
523-002742-A-0011,3.0,1,1,0.7423004528941999,0,0.4481454803001845
213-001428-A-0051,4.0,1,1,0.9977154296641568,1,0.912926215798032
732-019017-A-0111,3.0,0,0,0.2934804747913959,0,0.15273515216117564
712-003818-A-0021,3.0,1,1,0.7059517032688714,1,0.5174943011431095
721-013299-A-0101,3.0,1,1,0.6146769669594733,0,0.22890167189462196
713-005885-A-0081,3.0,1,1,0.8977445916349657,1,0.5263814319991337
713-008743-A-0241,3.0,1,0,0.2192561925637305,0,0.10020268242916207
222-006863-A-0141,3.0,1,1,0.9871336260248488,1,0.8551277899560218
243-021468-A-0301,4.0,1,1,0.9639413198852319,1,0.7337632636252545
223-019207-A-0191,5.0,1,1,0.9204305320293558,1,0.9192241579114437
322-009687-A-0011,4.0,1,1,0.9769455289964684,1,0.840852109021044
712-003902-A-1261,4.0,1,1,0.8342467898134271,1,0.9415461315182085
852-003590-D-0161,7.0,1,1,0.924606356043133,1,0.7343341389415463
622-001897-A-0011,4.0,1,1,0.9606990218704045,1,0.9125984482171517
742-023019-D-0311,3.0,1,1,0.9345488349124105,1,0.6651130626215488
314-006324-A-0181,3.0,1,1,0.9965840290947888,1,0.9241366608317277
262-011135-A-0271,4.0,1,1,0.733381573679046,0,0.2844320229835919
613-000582-A-0061,2.0,1,1,0.8136105499331961,1,0.5365011387791369
253-028149-D-0321,3.0,1,1,0.7328473063127504,0,0.3678007738010365
643-003384-A-0011,4.0,1,1,0.7735712968672007,1,0.7996468767171883
832-002551-A-0121,4.0,1,1,0.9793546637567717,1,0.9514691738866801
713-006453-A-0041,3.0,1,1,0.8048761546205292,1,0.9327503091115369
712-001799-A-0251,5.0,1,1,0.947854393929668,1,0.7572466920372287
313-001432-A-0081,4.0,1,1,0.7940541244839938,1,0.5569544617872106
622-001950-A-0091,3.0,1,1,0.8481837212587386,1,0.5721069766564417
914-000451-A-0121,4.0,1,1,0.9601352790552637,1,0.8016078647582963
314-005282-A-0121,3.0,1,1,0.8608280337150842,1,0.5796052967481001
114-001639-A-0251,2.0,1,1,0.936483063469642,1,0.7461960028756837
712-001371-A-0141,3.0,1,1,0.917829211420112,1,0.9158595918755085
912-000160-A-0041,3.0,1,1,0.9887361364751907,1,0.9671809314584601
711-000657-A-0041,6.0,1,1,0.9057138702237273,1,0.6633124838423189
713-005713-A-0191,4.0,1,1,0.9324183930581472,1,0.7682012947707711
822-001854-A-0101,3.0,1,1,0.9858833827865925,1,0.7917301860576339
212-000254-A-0061,5.0,1,1,0.9886515264895411,1,0.8589209562047723
222-018992-A-0051,5.0,1,1,0.9269075457632602,0,0.46035850926667815
842-003349-A-0061,4.0,1,1,0.6692053181990801,0,0.3258080273150866
613-000645-A-0021,3.0,1,1,0.9604819210661422,1,0.6334279779947103
442-007200-D-0151,5.0,1,1,0.6768251316494588,0,0.23743256893901946
831-002594-A-0421,3.0,1,1,0.7271648897191468,0,0.2821656441534006
263-015928-A-0401,4.0,1,1,0.9524088782589641,1,0.7393911853169962
712-002702-A-0091,2.0,1,1,0.9715424216222472,1,0.6467439670965358
314-005282-A-0061,2.0,1,1,0.9938023052216071,1,0.8786440585281767
713-005713-A-0011,3.0,1,1,0.977509091395328,1,0.8379044445825451
732-014831-A-0031,3.0,1,1,0.7764439424726949,0,0.2660077973002479
412-000440-A-0111,4.0,1,1,0.9659045940077743,1,0.9803656605472877
312-000504-A-0151,4.0,1,1,0.8214978412076342,1,0.6959442939910323
721-014617-A-0191,4.0,1,1,0.5710255567364123,0,0.17830787371415113
243-027698-D-0291,5.0,1,1,0.7822905579089207,0,0.4041123552305575
723-017676-A-0011,5.0,1,1,0.7658514186559277,1,0.9130542812244766
823-002443-A-0061,5.0,1,1,0.9580555832706433,1,0.8102486024346003
613-000904-A-0231,3.0,1,1,0.9185524483228004,1,0.6128472025245242
313-001366-A-0221,3.0,1,1,0.6236727409183389,1,0.5144288294596226
333-006799-A-0111,2.0,1,1,0.6882381295369083,0,0.29957607638267053
263-014704-A-0161,5.0,1,1,0.9642247478055473,1,0.7683987089412546
114-001762-A-0081,3.0,1,1,0.8841645335331024,1,0.646010192016266
343-015866-D-0261,4.0,1,1,0.9767148563097002,1,0.9429485800841417
314-003437-A-0191,4.0,1,1,0.9013015917098117,1,0.6326243365370903
852-004057-D-0141,5.0,1,1,0.9635006069308224,1,0.7353146874261064
514-001197-A-0331,3.0,1,1,0.7807696219764658,1,0.9742940005133426
723-013190-A-0141,4.0,1,1,0.9659140374594833,1,0.5870969026095202
314-006592-A-0011,3.0,1,1,0.923899071884778,1,0.7646576025802596
742-020200-A-0011,5.0,1,1,0.9325385224678924,0,0.37458088180603283
742-023019-D-0241,3.0,1,1,0.9122184568531941,1,0.6646149445156523
113-001085-A-0011,5.0,1,1,0.9715673768562983,1,0.9110419835080541
412-000947-A-0041,2.0,1,1,0.9041561348115448,1,0.9360315968805997
214-006432-A-0141,2.0,1,1,0.9829778331504584,1,0.8287751963082949
213-002964-A-0111,3.0,1,1,0.9091941812550765,1,0.720083156195704
514-001197-A-0461,3.0,1,1,0.7875173513296031,0,0.49264095517788953
713-004832-A-0021,4.0,1,1,0.96054742851982,1,0.873985331548693
313-001687-A-0351,3.0,1,1,0.8326926110345932,1,0.5561384122160669
643-003384-A-0101,4.0,1,1,0.8657989071928516,1,0.8791926569420774
712-003617-A-0191,4.0,1,1,0.989603068329482,1,0.8528039158745471
442-004400-A-0061,3.0,1,1,0.7151635906561186,0,0.42179751254126385
712-002529-A-0161,3.0,1,1,0.855123909325035,1,0.5091473938175956
263-016477-A-0371,4.0,1,1,0.8935537546019116,1,0.6493743960533683
343-015468-D-0381,4.0,1,1,0.9767062765722523,1,0.9732899056234536
614-001491-A-0311,3.0,1,1,0.8707168451733961,1,0.5624241200904017
621-002192-A-0101,5.0,1,1,0.7869966837156526,1,0.9282464875960057
852-003665-D-0031,4.0,1,1,0.9713671662588758,1,0.871344570332384
411-000372-A-0311,3.0,1,1,0.9801049893190852,1,0.8683411806373297
263-017023-A-0021,6.0,1,1,0.834700727015672,1,0.669194018637074
712-003316-A-0241,4.0,1,1,0.6014164974907837,0,0.1941005028505162
152-004943-D-0151,4.0,1,1,0.8477151669484039,1,0.714143279595561
232-019531-A-0121,3.0,1,1,0.9722980639057143,1,0.9314505270960867
953-000916-D-0081,3.0,1,1,0.9688154499941084,1,0.8726387110242327
712-002437-A-0141,3.0,1,1,0.9758241180911398,1,0.7267006597034398
212-000589-A-0031,7.0,1,1,0.99162355536222,1,0.8451877472959011
714-009039-A-0031,4.0,1,1,0.7842775630558196,0,0.33058882684897767
823-002062-A-0081,3.0,1,1,0.9659072954707354,1,0.6405862376785468
213-003047-A-0141,3.0,1,1,0.9295026107052083,1,0.5331945553457306
262-009000-A-0011,5.0,1,1,0.7291624947812887,1,0.6339967775154545
351-015465-D-0151,5.0,1,1,0.9267585534280386,1,0.9007379716639874
711-000444-A-0041,3.0,1,1,0.9025202528485003,0,0.4114522842749011
454-005133-A-0081,4.0,1,1,0.9366667789060993,1,0.6185245984567236
432-004307-A-0111,2.0,1,1,0.9614387782233113,1,0.8954088993408637
133-002537-A-0141,3.0,1,1,0.6509156429227366,1,0.5422418351823561
512-000496-A-0181,7.0,1,1,0.9854846880036502,1,0.9740104994914025
714-010805-A-0561,4.0,1,1,0.958980391438379,1,0.6961893833110482
514-001418-A-0071,3.0,1,1,0.7165629322295116,0,0.3782976138067912
214-005178-A-0111,4.0,1,1,0.6206416537045459,1,0.982243703553908
152-003880-D-0031,3.0,1,1,0.5711885710011066,0,0.32994870715016067
713-004579-A-0461,3.0,1,1,0.9708486931799649,1,0.8581655247369304
